#interval_tag	giter	x	y	end	mol_length	mol_sites	mapid	x0_loc	x1_loc	x0_site	x1_site
interval_errors	0	2.7728	2.841	0	3931.63	453	0	539.186	541.959	54	55
interval_errors	0	8.4861	8.261	0	3931.63	453	0	530.7	539.186	53	54
interval_errors	0	8.7483	8.9455	0	3931.63	453	0	521.952	530.7	52	53
interval_errors	0	1.826	2.18	0	3931.63	453	0	520.126	521.952	51	52
interval_errors	0	26.5418	25.9935	0	3931.63	453	0	493.584	520.126	50	51
interval_errors	0	25.3005	25.4805	0	3931.63	453	0	468.284	493.584	49	50
interval_errors	0	37.6194	37.1765	0	3931.63	453	0	430.664	468.284	48	49
interval_errors	0	3.3503	3.412	0	3931.63	453	0	427.314	430.664	47	48
interval_errors	0	31.1144	30.06	0	3931.63	453	0	396.2	427.314	46	47
interval_errors	0	10.7681	10.557	0	3931.63	453	0	385.431	396.2	45	46
interval_errors	0	4.5087	4.4795	0	3931.63	453	0	380.923	385.431	44	45
interval_errors	0	3.0132	3.1895	0	3931.63	453	0	377.909	380.923	43	44
interval_errors	0	28.3938	29.543	0	3931.63	453	0	349.516	377.909	42	43
interval_errors	0	4.1472	4.123	0	3931.63	453	0	345.368	349.516	41	42
interval_errors	0	4.8384	4.878	0	3931.63	453	0	340.53	345.368	40	41
interval_errors	0	6.2537	6.086	0	3931.63	453	0	334.276	340.53	39	40
interval_errors	0	5.9413	5.978	0	3931.63	453	0	328.335	334.276	38	39
interval_errors	0	8.2727	8.14	0	3931.63	453	0	320.062	328.335	37	38
interval_errors	0	3.7556	3.671	0	3931.63	453	0	316.307	320.062	36	37
interval_errors	0	6.8996	6.844	0	3931.63	453	0	309.407	316.307	35	36
interval_errors	0	4.9401	4.865	0	3931.63	453	0	304.467	309.407	34	35
interval_errors	0	7.2525	6.784	0	3931.63	453	0	297.215	304.467	33	34
interval_errors	0	19.499	19.299	0	3931.63	453	0	277.716	297.215	32	33
interval_errors	0	3.8896	3.778	0	3931.63	453	0	273.826	277.716	31	32
interval_errors	0	2.6977	2.7765	0	3931.63	453	0	271.128	273.826	30	31
interval_errors	0	14.1039	13.9395	0	3931.63	453	0	257.024	271.128	29	30
interval_errors	0	14.4582	14.256	0	3931.63	453	0	242.566	257.024	28	29
interval_errors	0	10.0837	9.983	0	3931.63	453	0	232.483	242.566	27	28
interval_errors	0	26.2599	25.89	0	3931.63	453	0	206.223	232.483	26	27
interval_errors	0	2.5624	2.651	0	3931.63	453	0	203.66	206.223	25	26
interval_errors	0	8.0455	7.947	0	3931.63	453	0	195.615	203.66	24	25
interval_errors	0	14.064	13.589	0	3931.63	453	0	181.551	195.615	23	24
interval_errors	0	12.2981	12.649	0	3931.63	453	0	169.253	181.551	22	23
interval_errors	0	28.8884	28.791	0	3931.63	453	0	140.364	169.253	21	22
interval_errors	0	21.0462	20.98	0	3931.63	453	0	119.318	140.364	20	21
interval_errors	0	4.3028	4.257	0	3931.63	453	0	115.015	119.318	19	20
interval_errors	0	7.7251	7.612	0	3931.63	453	0	107.29	115.015	18	19
interval_errors	0	2.4108	2.591	0	3931.63	453	0	104.879	107.29	17	18
interval_errors	0	8.9701	8.774	0	3931.63	453	0	95.9092	104.879	16	17
interval_errors	0	3.5667	3.657	0	3931.63	453	0	92.3425	95.9092	15	16
interval_errors	0	2.884	2.923	0	3931.63	453	0	89.4585	92.3425	14	15
interval_errors	0	16.194	16.012	0	3931.63	453	0	73.2645	89.4585	13	14
interval_errors	0	2.5637	2.7335	0	3931.63	453	0	70.7008	73.2645	12	13
interval_errors	0	2.7936	2.5695	0	3931.63	453	0	67.9072	70.7008	11	12
interval_errors	0	3.3513	3.19	0	3931.63	453	0	64.5559	67.9072	10	11
interval_errors	0	17.2853	16.9015	0	3931.63	453	0	47.2706	64.5559	9	10
interval_errors	0	2.0251	2.344	0	3931.63	453	0	45.2455	47.2706	8	9
interval_errors	0	4.0476	3.7675	0	3931.63	453	0	41.1979	45.2455	7	8
interval_errors	0	8.8822	8.903	0	3931.63	453	0	32.3157	41.1979	6	7
interval_errors	0	3.6277	3.598	0	3931.63	453	0	28.688	32.3157	5	6
interval_errors	0	3.5061	3.5475	0	3931.63	453	0	25.1819	28.688	4	5
interval_errors	0	9.933	10.3315	0	3931.63	453	0	15.2489	25.1819	3	4
interval_errors	0	13.2995	13.04	0	3931.63	453	0	1.9494	15.2489	2	3
interval_errors	0	1.9294	2.23233	0	3931.63	453	0	0.02	1.9494	1	2
interval_errors	0	17.6996	17.5787	0	724.063	83	1	0.02	17.7196	1	2
interval_errors	0	18.7541	18.441	0	724.063	83	1	17.7196	36.4737	2	3
interval_errors	0	2.2417	2.58	0	724.063	83	1	36.4737	38.7154	3	4
interval_errors	0	35.833	35.747	0	724.063	83	1	38.7154	74.5484	4	5
interval_errors	0	4.0495	4.034	0	724.063	83	1	74.5484	78.5979	5	6
interval_errors	0	8.1684	8.036	0	724.063	83	1	78.5979	86.7663	6	7
interval_errors	0	3.4734	3.2605	0	724.063	83	1	86.7663	90.2397	7	8
interval_errors	0	7.5248	7.6285	0	724.063	83	1	90.2397	97.7645	8	9
interval_errors	0	11.6499	11.689	0	724.063	83	1	97.7645	109.414	9	10
interval_errors	0	15.792	15.593	0	724.063	83	1	109.414	125.206	10	11
interval_errors	0	10.7721	10.7	0	724.063	83	1	125.206	135.978	11	12
interval_errors	0	7.7192	7.706	0	724.063	83	1	135.978	143.698	12	13
interval_errors	0	26.4347	26.196	0	724.063	83	1	143.698	170.132	13	14
interval_errors	0	3.4934	3.538	0	724.063	83	1	170.132	173.626	14	15
interval_errors	0	7.6326	7.572	0	724.063	83	1	173.626	181.258	15	16
interval_errors	0	18.2889	18.024	0	724.063	83	1	181.258	199.547	16	17
interval_errors	0	3.2878	3.385	0	724.063	83	1	199.547	202.835	17	18
interval_errors	0	29.2321	28.966	0	724.063	83	1	202.835	232.067	18	19
interval_errors	0	12.0733	11.937	0	724.063	83	1	232.067	244.141	19	20
interval_errors	0	1.6701	1.892	0	3931.63	453	0	3929.24	3930.91	452	453
interval_errors	0	44.6048	43.956	0	3931.63	453	0	3884.64	3929.24	451	452
interval_errors	0	3.6546	3.694	0	3931.63	453	0	3880.98	3884.64	450	451
interval_errors	0	19.5149	20.1685	0	3931.63	453	0	3861.47	3880.98	449	450
interval_errors	0	3.3519	3.3205	0	3931.63	453	0	3858.12	3861.47	448	449
interval_errors	0	5.8918	5.829	0	3931.63	453	0	3852.23	3858.12	447	448
interval_errors	0	11.172	11.02	0	3931.63	453	0	3841.05	3852.23	446	447
interval_errors	0	7.1361	7.092	0	3931.63	453	0	3833.92	3841.05	445	446
interval_errors	0	5.9784	5.882	0	3931.63	453	0	3827.94	3833.92	444	445
interval_errors	0	14.1059	14.2565	0	3931.63	453	0	3813.83	3827.94	443	444
interval_errors	0	5.2939	5.0515	0	3931.63	453	0	3808.54	3813.83	442	443
interval_errors	0	8.6776	8.477	0	3931.63	453	0	3799.86	3808.54	441	442
interval_errors	0	4.952	4.919	0	3931.63	453	0	3794.91	3799.86	440	441
interval_errors	0	4.8911	4.837	0	3931.63	453	0	3790.02	3794.91	439	440
interval_errors	0	3.9844	4.286	0	3931.63	453	0	3786.03	3790.02	438	439
interval_errors	0	22.1801	21.713	0	3931.63	453	0	3763.85	3786.03	437	438
interval_errors	0	1.987	1.951	0	3931.63	453	0	3761.87	3763.85	436	437
interval_errors	0	1.3774	1.619	0	3931.63	453	0	3760.49	3761.87	435	436
interval_errors	0	5.6366	6.774	0	3931.63	453	0	3754.85	3760.49	434	435
interval_errors	0	7.9567	7.835	0	3931.63	453	0	3746.9	3754.85	433	434
interval_errors	0	4.8249	4.8975	0	3931.63	453	0	3742.07	3746.9	432	433
interval_errors	0	12.6278	12.3715	0	3931.63	453	0	3729.44	3742.07	431	432
interval_errors	0	5.0771	4.998	0	3931.63	453	0	3724.37	3729.44	430	431
interval_errors	0	2.2102	2.381	0	3931.63	453	0	3722.16	3724.37	429	430
interval_errors	0	26.6566	26.282	0	3931.63	453	0	3695.5	3722.16	428	429
interval_errors	0	3.9634	3.865	0	3931.63	453	0	3691.54	3695.5	427	428
interval_errors	0	5.9556	5.907	0	3931.63	453	0	3685.58	3691.54	426	427
interval_errors	0	15.8327	15.639	0	3931.63	453	0	3669.75	3685.58	424	426
interval_errors	0	5.4213	5.536	0	3931.63	453	0	3664.33	3669.75	423	424
interval_errors	0	7.263	7.107	0	3931.63	453	0	3657.06	3664.33	422	423
interval_errors	0	3.1044	3.177	0	3931.63	453	0	3653.96	3657.06	421	422
interval_errors	0	16.8947	16.7	0	3931.63	453	0	3637.06	3653.96	420	421
interval_errors	0	11.0271	10.967	0	3931.63	453	0	3626.04	3637.06	419	420
interval_errors	0	10.1133	9.938	0	3931.63	453	0	3615.92	3626.04	418	419
interval_errors	0	6.4046	6.378	0	3931.63	453	0	3609.52	3615.92	417	418
interval_errors	0	3.4101	3.26	0	3931.63	453	0	3606.11	3609.52	416	417
interval_errors	0	2.0805	2.007	0	3931.63	453	0	3604.03	3606.11	415	416
interval_errors	0	1.2182	1.683	0	3931.63	453	0	3602.81	3604.03	414	415
interval_errors	0	3.5269	3.16	0	3931.63	453	0	3599.28	3602.81	413	414
interval_errors	0	8.683	9.768	0	3931.63	453	0	3590.6	3599.28	412	413
interval_errors	0	15.0575	14.9	0	3931.63	453	0	3575.54	3590.6	411	412
interval_errors	0	6.9609	6.918	0	3931.63	453	0	3568.58	3575.54	410	411
interval_errors	0	3.0357	3.061	0	3931.63	453	0	3565.55	3568.58	409	410
interval_errors	0	7.27	8.222	0	3931.63	453	0	3558.28	3565.55	407	409
interval_errors	0	15.4728	16.321	0	3931.63	453	0	3542.8	3558.28	406	407
interval_errors	0	16.3364	16.486	0	3931.63	453	0	3526.47	3542.8	405	406
interval_errors	0	1.1588	1.239	0	3931.63	453	0	3525.31	3526.47	404	405
interval_errors	0	8.5906	8.686	0	3931.63	453	0	3516.72	3525.31	403	404
interval_errors	0	3.5204	3.236	0	3931.63	453	0	3513.2	3516.72	402	403
interval_errors	0	1.7521	2.016	0	3931.63	453	0	3511.45	3513.2	401	402
interval_errors	0	23.0277	22.749	0	3931.63	453	0	3488.42	3511.45	400	401
interval_errors	0	9.1927	9.004	0	3931.63	453	0	3479.22	3488.42	399	400
interval_errors	0	7.5234	7.1795	0	3931.63	453	0	3471.7	3479.22	398	399
interval_errors	0	15.1104	14.7345	0	3931.63	453	0	3456.59	3471.7	397	398
interval_errors	0	8.5698	8.958	0	3931.63	453	0	3448.02	3456.59	396	397
interval_errors	0	6.5843	6.547	0	3931.63	453	0	3441.44	3448.02	395	396
interval_errors	0	16.3243	16.131	0	3931.63	453	0	3425.11	3441.44	394	395
interval_errors	0	5.5613	5.548	0	3931.63	453	0	3419.55	3425.11	393	394
interval_errors	0	4.8225	4.768	0	3931.63	453	0	3414.73	3419.55	392	393
interval_errors	0	5.2208	5.168	0	3931.63	453	0	3409.51	3414.73	391	392
interval_errors	0	5.5556	5.509	0	3931.63	453	0	3403.95	3409.51	390	391
interval_errors	0	9.5835	9.524	0	3931.63	453	0	3394.37	3403.95	389	390
interval_errors	0	20.3883	20.316	0	3931.63	453	0	3373.98	3394.37	388	389
interval_errors	0	3.785	3.649	0	3931.63	453	0	3370.2	3373.98	387	388
interval_errors	0	2.5907	2.708	0	3931.63	453	0	3367.61	3370.2	386	387
interval_errors	0	5.7608	5.662	0	3931.63	453	0	3361.84	3367.61	385	386
interval_errors	0	9.2329	9.078	0	3931.63	453	0	3352.61	3361.84	384	385
interval_errors	0	13.1593	12.98	0	3931.63	453	0	3339.45	3352.61	383	384
interval_errors	0	3.3998	3.463	0	3931.63	453	0	3336.05	3339.45	382	383
interval_errors	0	10.4365	10.29	0	3931.63	453	0	3325.62	3336.05	381	382
interval_errors	0	2.7728	2.537	0	3931.63	453	0	3322.84	3325.62	380	381
interval_errors	0	1.8749	2.062	0	3931.63	453	0	3320.97	3322.84	379	380
interval_errors	0	8.3395	8.5335	0	3931.63	453	0	3312.63	3320.97	378	379
interval_errors	0	3.7712	3.4445	0	3931.63	453	0	3308.86	3312.63	377	378
interval_errors	0	3.4843	3.4675	0	3931.63	453	0	3305.37	3308.86	376	377
interval_errors	0	5.3528	5.2465	0	3931.63	453	0	3300.02	3305.37	375	376
interval_errors	0	2.803	2.833	0	3931.63	453	0	3297.22	3300.02	374	375
interval_errors	0	3.9524	3.831	0	3931.63	453	0	3293.26	3297.22	373	374
interval_errors	0	5.5718	5.623	0	3931.63	453	0	3287.69	3293.26	372	373
interval_errors	0	3.6954	3.442	0	3931.63	453	0	3284	3287.69	371	372
interval_errors	0	2.2793	2.455	0	3931.63	453	0	3281.72	3284	370	371
interval_errors	0	17.2231	16.985	0	3931.63	453	0	3264.5	3281.72	369	370
interval_errors	0	14.233	14.055	0	3931.63	453	0	3250.26	3264.5	368	369
interval_errors	0	32.021	31.83	0	3931.63	453	0	3218.24	3250.26	367	368
interval_errors	0	13.0634	12.783	0	3931.63	453	0	3205.18	3218.24	366	367
interval_errors	0	1.8646	2.059	0	3931.63	453	0	3203.31	3205.18	365	366
interval_errors	0	1.9047	1.956	0	3931.63	453	0	3201.41	3203.31	364	365
interval_errors	0	3.0283	2.73	0	3931.63	453	0	3198.38	3201.41	363	364
interval_errors	0	2.7164	2.604	0	3931.63	453	0	3195.66	3198.38	362	363
interval_errors	0	1.7889	1.924	0	3931.63	453	0	3193.87	3195.66	361	362
interval_errors	0	9.3025	9.046	0	3931.63	453	0	3184.57	3193.87	360	361
interval_errors	0	5.1321	5.052	0	3931.63	453	0	3179.44	3184.57	359	360
interval_errors	0	4.6016	4.56	0	3931.63	453	0	3174.84	3179.44	358	359
interval_errors	0	2.5198	2.709	0	3931.63	453	0	3172.32	3174.84	357	358
interval_errors	0	4.6802	4.576	0	3931.63	453	0	3167.64	3172.32	356	357
interval_errors	0	18.7194	18.299	0	3931.63	453	0	3148.92	3167.64	355	356
